[INFO ] 2015-01-07 14:27:38,244 [Thread-0] Logback logging API implementation is configured.
	at org.mortbay.jetty.handler.HandlerWrapper.handle(HandlerWrapper.java:152)
	at org.mortbay.jetty.Server.handle(Server.java:324)
	at org.mortbay.jetty.HttpConnection.handleRequest(HttpConnection.java:505)
	at org.mortbay.jetty.HttpConnection$RequestHandler.content(HttpConnection.java:842)
	at org.mortbay.jetty.HttpParser.parseNext(HttpParser.java:648)
	at org.mortbay.jetty.HttpParser.parseAvailable(HttpParser.java:211)
	at org.mortbay.jetty.HttpConnection.handle(HttpConnection.java:380)
	at org.mortbay.jetty.nio.BlockingChannelConnector$Connection.run(BlockingChannelConnector.java:163)
	at org.mortbay.thread.BoundedThreadPool$PoolThread.run(BoundedThreadPool.java:450)
[INFO ] 2015-01-07 14:28:22,638 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:23,459 [main] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:28:24,009 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:28:24,073 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:24,089 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:28:24,095 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:24,130 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:28:24,136 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:28:24,142 [repositories/Test] POST data to repository
[INFO ] 2015-01-07 14:28:24,153 [repositories/Test] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:28:24,175 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:24,182 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:24,187 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:28:24,326 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:24,336 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:24,345 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:24,354 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:24,359 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:25,200 [main] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:28:25,677 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:28:25,744 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:25,761 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:28:25,769 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:25,805 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:28:25,813 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:28:25,820 [repositories/Test] POST data to repository
[INFO ] 2015-01-07 14:28:25,831 [repositories/Test] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:28:25,855 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:25,867 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:25,879 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:28:26,024 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:26,031 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:26,763 [main] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:28:27,295 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:28:27,365 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:27,383 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:28:27,392 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:27,433 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:28:27,444 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:28:27,450 [repositories/Test] POST data to repository
[INFO ] 2015-01-07 14:28:27,460 [repositories/Test] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:28:27,482 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:28:27,567 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:27,575 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:27,581 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:28,388 [main] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:28:28,849 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:28:28,913 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:28,928 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:28:28,934 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:28,968 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:28:28,985 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:28:28,992 [repositories/Test] POST data to repository
[INFO ] 2015-01-07 14:28:29,003 [repositories/Test] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:28:29,026 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:29,031 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:29,038 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:28:29,132 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:29,157 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:29,175 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:29,211 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:29,223 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:30,193 [main] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:28:30,950 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:28:31,009 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:31,024 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:28:31,029 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:31,061 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:28:31,067 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:28:31,073 [repositories/Test] POST data to repository
[INFO ] 2015-01-07 14:28:31,083 [repositories/Test] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:28:31,106 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:31,113 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:31,119 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:28:31,255 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:31,266 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:31,271 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:32,067 [main] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:28:32,553 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:28:32,611 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:32,631 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:28:32,636 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:32,675 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:28:32,680 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:28:32,687 [repositories/Test] POST data to repository
[INFO ] 2015-01-07 14:28:32,696 [repositories/Test] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:28:32,716 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:32,723 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:32,729 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:28:32,863 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:32,869 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:32,874 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:33,640 [main] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:28:34,122 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:28:34,179 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:34,203 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:28:34,208 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:34,243 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:28:34,249 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:28:34,257 [repositories/Test] POST data to repository
[INFO ] 2015-01-07 14:28:34,268 [repositories/Test] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:28:34,294 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:28:34,432 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:34,445 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:34,457 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:34,462 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:34,467 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:35,259 [main] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:28:35,769 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:28:35,835 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:35,852 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:28:35,860 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:35,891 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:28:35,896 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:28:35,902 [repositories/Test] POST data to repository
[INFO ] 2015-01-07 14:28:35,911 [repositories/Test] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:28:35,935 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:28:36,055 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:36,061 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:36,065 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:36,070 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:36,075 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:36,936 [main] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:28:37,500 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:28:37,543 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:37,562 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:28:37,569 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:37,617 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:28:37,625 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:28:37,631 [repositories/Test] POST data to repository
[INFO ] 2015-01-07 14:28:37,642 [repositories/Test] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:28:37,664 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:37,670 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:37,676 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:28:37,872 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:37,878 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:37,883 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:37,889 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:37,894 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:39,168 [main] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:28:39,716 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:28:39,799 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:39,815 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:28:39,820 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:39,853 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:28:39,870 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:28:39,888 [repositories/Test] POST data to repository
[INFO ] 2015-01-07 14:28:39,897 [repositories/Test] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:28:39,924 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:39,930 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:39,935 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:28:40,030 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:40,035 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:40,040 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:40,044 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:40,048 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:40,761 [main] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:28:41,328 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:28:41,379 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:41,395 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:28:41,401 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:41,433 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:28:41,440 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:28:41,446 [repositories/Test] POST data to repository
[INFO ] 2015-01-07 14:28:41,456 [repositories/Test] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:28:41,479 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:41,491 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:41,502 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:28:41,666 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:41,673 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:41,677 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:42,397 [main] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:28:42,852 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:28:42,893 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:42,909 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:28:42,916 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:42,951 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:28:42,957 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:28:42,964 [repositories/Test] POST data to repository
[INFO ] 2015-01-07 14:28:42,976 [repositories/Test] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:28:43,042 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:43,048 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:28:43,215 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:43,221 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:43,228 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:44,020 [main] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:28:44,546 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:28:44,614 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:44,638 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:28:44,644 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:44,677 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:28:44,684 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:28:44,690 [repositories/Test] POST data to repository
[INFO ] 2015-01-07 14:28:44,699 [repositories/Test] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:28:44,722 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:28:44,806 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:44,811 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:28:44,815 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:45,581 [main] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:28:46,173 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:28:46,236 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:46,256 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:28:46,262 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:28:46,302 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:28:46,307 [repositories/Test] POST transaction to repository
